participant,muscle,nmes,trial,session,condition,event_out,left,right,img_emo,img_oasis,Are you finished?,base_mood,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,muscle_order_n,Notes for Experiment,Notes DAO,Notes ZM,height,weight,age,sex,ethnicity,education,prior_exp,reason,reason_open,worried,excited,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,BMI,TAS_total,left_ma,right_ma,nmes_int,neg_affect,pos_affect,corrected_AU12_r,corrected_AU15_r,image,fnmes,valence,arousal,discomfort,image_present
43,dao,50,61,2,2,66,185,175,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,8.75,9,10,41,-0.5154044750430293,0.06120481927710846,none,dao 50,94.10769528228924,9.81970224284609,0,0
43,zm,0,10,1,3,22,0,0,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,41,0,0.039655765920826154,none,off,100,0,NA,0
43,zm,0,14,1,3,22,0,0,0,images\blank.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,41,6.540447504302938e-4,-0.11905335628227195,none,off,NA,NA,NA,0
43,zm,0,20,1,3,44,0,0,pos,images\Beach_7.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,41,-0.0325301204819277,0.17822719449225471,congruent emotion,off,NA,75.52808391337975,0,1
43,zm,0,6,1,3,22,0,0,0,images\blank.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,41,0.09373493975903607,0.09567986230636832,none,off,NA,NA,NA,0
43,zm,0,8,1,3,22,0,0,0,images\blank.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,41,0.02421686746987953,0.11469879518072287,none,off,NA,0,0,0
43,zm,100,1,1,1,20,450,425,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.026265060240963898,-0.26072289156626505,none,zm 100,87.2347496133024,87.2347496133024,15.861852281515851,0
43,zm,100,16,1,1,20,450,425,0,images\blank.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.5536833046471601,-0.7338726333907059,none,zm 100,NA,53.47423627223511,51.586064385150806,0
43,zm,100,21,1,1,39,450,425,neu,images\Keyboard_1.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.4737349397590362,-0.6837177280550776,neutral,zm 100,76.660987045630307,18.278712296983755,54.153978151585456,1
43,zm,100,26,1,1,42,450,425,pos,images\Sunset_3.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.41075731497418244,-0.5783648881239243,congruent emotion,zm 100,NA,NA,NA,1
43,zm,100,27,1,1,39,450,425,neu,images\Fence_2.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.40669535283993113,-0.6375559380378658,neutral,zm 100,47.50761310904873,NA,NA,1
43,zm,100,3,1,1,20,450,425,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.5154905335628228,-0.459655765920826,none,zm 100,75.15044953596288,NA,NA,0
43,zm,100,35,1,1,42,450,425,pos,images\Dog_12.jpg,Yes,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.37812392426850255,-0.5305851979345956,congruent emotion,zm 100,NA,NA,10.8770784996133,1
43,zm,100,35,1,1,42,450,425,pos,images\Wedding_4.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,21.25,21.875,10,41,0.37812392426850255,-0.5305851979345956,congruent emotion,zm 100,92.0684696442382,NA,NA,1
43,zm,50,11,1,2,21,225,212.5,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,10.625,10.9375,10,41,4.1308089500860485e-4,0.08144578313253015,none,zm 50,97.65745843000774,NA,NA,0
43,zm,50,17,1,2,43,225,212.5,pos,images\Bird_3.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,10.625,10.9375,10,41,0,-0.014440619621342507,congruent emotion,zm 50,100,0,0,1
43,zm,50,2,1,2,21,225,212.5,0,images\blank.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,10.625,10.9375,10,41,0,0.0636144578313253,none,zm 50,100,53.70081689868523,NA,0
43,zm,50,31,1,2,43,225,212.5,pos,images\Cat_5.jpg,NA,97.70833333333331,5,1,5,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,10.625,10.9375,10,41,-0.4578485370051635,0.08638554216867468,congruent emotion,zm 50,100,NA,NA,1
44,dao,0,2,1,3,67,0,0,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.03506024096385543,0.05963855421686747,none,off,79.3799545630317,50.07552687548337,NA,0
44,dao,0,21,1,3,131,0,0,neu,images\Sidewalk_6.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.03721170395869191,-0.057676419965576604,neutral,off,53.323182521268365,50.90632250580046,1.2851653132250562,1
44,dao,0,22,1,3,131,0,0,neu,images\Sidewalk_6.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.02851979345955248,0.04354561101549054,neutral,off,NA,NA,NA,1
44,dao,0,25,1,3,131,0,0,neu,images\Roofing_3.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.030137693631669547,-0.06948364888123924,neutral,off,68.57961136890951,61.02692382057231,5.288089713843769,1
44,dao,0,29,1,3,134,0,0,neg,images\Tornado_3.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.11824440619621342,-0.09160068846815836,congruent emotion,off,46.374709976798144,50.151053750966746,0.5298965583913406,1
44,dao,0,30,1,3,134,0,0,neg,images\Tornado_3.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.047521514629948386,0.0353012048192771,congruent emotion,off,NA,NA,NA,1
44,dao,0,9,1,3,67,0,0,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.13716006884681586,-0.04325301204819277,none,off,54.00292440061871,49.47131187161639,0,0
44,dao,100,10,1,1,65,325,325,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.33399311531841647,0.08903614457831327,none,dao 100,41.01230181747873,52.03922563805104,NA,0
44,dao,100,11,1,1,65,325,325,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.16333907056798622,0.06313253012048192,none,dao 100,NA,NA,8.686799110595512,0
44,dao,100,13,1,1,65,325,325,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.29256454388984515,0.02506024096385542,none,dao 100,41.16335556844548,58.53453692962104,29.38116299303945,0
44,dao,100,15,1,1,65,325,325,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.3496213425129088,0.04055077452667816,none,dao 100,NA,NA,20.01583043310132,0
44,dao,100,20,1,1,129,325,325,neu,images\Cups_1.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.30784853700516357,0.05409638554216867,neutral,dao 100,NA,53.02107501933489,25.4537654679041,1
44,dao,100,26,1,1,129,325,325,neu,images\Sidewalk_3.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.2962994836488813,0.06578313253012051,neutral,dao 100,43.80679621036349,58.30795630317092,NA,1
44,dao,100,27,1,1,129,325,325,neu,images\Sidewalk_3.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.24091222030981074,0.06316695352839931,neutral,dao 100,NA,NA,14.57789539829853,1
44,dao,100,34,1,1,132,325,325,neg,images\Garbage_dump_2.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.0686919104991394,0.07759036144578313,congruent emotion,dao 100,45.24180684454756,52.56791376643465,NA,1
44,dao,100,8,1,1,65,325,325,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,16.25,16.25,15,35,-0.1717039586919105,0.0746987951807229,none,dao 100,NA,50.52868812838361,28.55036736272235,0
44,dao,50,1,1,2,66,162.5,162.5,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.10464716006884682,-0.050688468158347676,none,dao 50,50.60421500386698,55.43793503480279,0,0
44,dao,50,18,1,2,133,162.5,162.5,neg,images\Pigeon_6.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.020981067125645396,-0.15612736660929435,congruent emotion,dao 50,31.571442382057235,63.59483758700696,NA,1
44,dao,50,23,1,2,130,162.5,162.5,neu,images\Socks_1.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.10271944922547332,0.03394148020654045,neutral,dao 50,NA,NA,15.635271655065742,1
44,dao,50,23,1,2,130,162.5,162.5,neu,images\Skyscraper_1.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.10271944922547332,0.03394148020654045,neutral,dao 50,46.752344354215005,NA,NA,1
44,dao,50,3,1,2,66,162.5,162.5,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.03858864027538727,-0.05137693631669535,none,dao 50,42.14520494972931,NA,NA,0
44,dao,50,31,1,2,133,162.5,162.5,neg,images\Car_accident_2.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,8.125,8.125,15,35,-0.09726333907056797,-0.1668330464716007,congruent emotion,dao 50,NA,NA,8.535745359628766,1
44,zm,0,55,2,3,22,0,0,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.0908433734939759,-0.03767641996557658,none,off,84.89341647331787,NA,NA,0
44,zm,0,62,2,3,22,0,0,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,7.22891566265061e-4,0.033580034423407935,none,off,82.55208333333334,0,NA,0
44,zm,0,63,2,3,22,0,0,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,35,-0.011841652323580039,0.04480206540447505,none,off,NA,NA,0,0
44,zm,100,50,2,1,20,350,350,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,15,35,0.11156626506024096,-0.7544578313253012,none,zm 100,NA,NA,NA,0
44,zm,100,54,2,1,20,350,350,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,15,35,0.1582960413080895,-1.1809810671256453,none,zm 100,NA,NA,NA,0
44,zm,100,59,2,1,20,350,350,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,15,35,0.02542168674698795,-1.037039586919105,none,zm 100,54.153978151585456,NA,NA,0
44,zm,100,61,2,1,20,350,350,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,15,35,0.10698795180722892,-1.155370051635112,none,zm 100,37.23595804331013,10.27286349574632,31.34486175560712,0
44,zm,100,72,2,1,39,350,350,neu,images\Paperclips_3.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,15,35,0.11421686746987952,-0.7458691910499138,neutral,zm 100,NA,23.187959203402936,36.48068928847641,1
44,zm,50,51,2,2,21,175,175,0,images\blank.jpg,NA,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,8.75,8.75,15,35,0.002168674698795179,0.06075731497418242,none,zm 50,68.12645011600928,NA,NA,0
44,zm,50,52,2,2,21,175,175,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,8.75,8.75,15,35,-0.004285714285714286,0.05807228915662651,none,zm 50,NA,18.656346674400616,0,0
44,zm,50,58,2,2,21,175,175,0,images\blank.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,8.75,8.75,15,35,-0.005542168674698794,0.047951807228915656,none,zm 50,NA,NA,NA,0
44,zm,50,66,2,2,40,175,175,neu,images\Cotton_swabs_2.jpg,Yes,64.58333333333334,4,2,3,1,3,1,2,1,3,4,2,3,1,5,1,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,8.75,8.75,15,35,0,-0.0025817555938037772,neutral,zm 50,NA,NA,NA,1
45,dao,0,53,2,3,67,0,0,0,images\blank.jpg,NA,51.145833333333336,1,3,2,1,1,1,1,1,3,1,1,1,1,1,1,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,12,18,0,0.038623063683304634,none,off,69.1838263727765,6.496519721577726,0,0
